[2026-03-22 00:17:31,985][__main__][INFO] - Found GPU with device_name NVIDIA L40S. Will run RFdiffusion on NVIDIA L40S
[2026-03-22 00:17:31,985][rfdiffusion.inference.model_runners][INFO] - Reading checkpoint from /workspace/RFdiffusion/rfdiffusion/inference/../../models/Base_ckpt.pt
[2026-03-22 00:17:56,188][rfdiffusion.inference.model_runners][INFO] - Loading checkpoint.
[2026-03-22 00:17:56,307][rfdiffusion.diffusion][INFO] - Using cached IGSO3.
[2026-03-22 00:17:56,330][__main__][INFO] - Making design /workspace/RFdiffusion/outputs/users/anonymous/d1eb3e7561c7/c8257184f8c7/v1/design_0
[2026-03-22 00:17:56,335][rfdiffusion.inference.model_runners][INFO] - Using contig: ['100-100']
[2026-03-22 00:17:56,389][rfdiffusion.inference.model_runners][INFO] - Sequence init: ----------------------------------------------------------------------------------------------------
[2026-03-22 00:18:51,686][rfdiffusion.inference.model_runners][INFO] - Timestep 10, input to next step: ----------------------------------------------------------------------------------------------------
[2026-03-22 00:18:52,913][rfdiffusion.inference.model_runners][INFO] - Timestep 9, input to next step: ----------------------------------------------------------------------------------------------------
[2026-03-22 00:18:54,259][rfdiffusion.inference.model_runners][INFO] - Timestep 8, input to next step: ----------------------------------------------------------------------------------------------------
[2026-03-22 00:18:55,470][rfdiffusion.inference.model_runners][INFO] - Timestep 7, input to next step: ----------------------------------------------------------------------------------------------------
[2026-03-22 00:18:56,718][rfdiffusion.inference.model_runners][INFO] - Timestep 6, input to next step: ----------------------------------------------------------------------------------------------------
[2026-03-22 00:18:58,010][rfdiffusion.inference.model_runners][INFO] - Timestep 5, input to next step: ----------------------------------------------------------------------------------------------------
[2026-03-22 00:18:59,189][rfdiffusion.inference.model_runners][INFO] - Timestep 4, input to next step: ----------------------------------------------------------------------------------------------------
[2026-03-22 00:19:00,456][rfdiffusion.inference.model_runners][INFO] - Timestep 3, input to next step: ----------------------------------------------------------------------------------------------------
[2026-03-22 00:19:01,714][rfdiffusion.inference.model_runners][INFO] - Timestep 2, input to next step: ----------------------------------------------------------------------------------------------------
[2026-03-22 00:19:03,697][__main__][INFO] - Finished design in 1.12 minutes
